article_id,title,published_date,source,url,crime_type,description,district,locality,latitude,longitude,location_confidence,location_source,severity_score,risk_level,is_crime_relevant
b4ec165efa258793,Duo Detained in Connection With Vellore School Founder Murder,"Fri, 14 Aug 2015 07:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNYUdqS2lkSlVBQnphb2VwXy1EZXBvZGF3OUxiV2Z2QXhPRnFqMXdwalBZN29pYTJrNVBveXlSY29Tc2ptQ0F5V2tnbVFNai1rS251aDhUMDgxNWQya1VmYmxHNTI3aWtJQ2J1aE5uRFNJbUVScl9KX2w4UTZ0dDdTSGM0bXN3aFhtaDRHYm9HcGV1bjFNS0pfcWt2c2pxYmJqUEdSOF93WU5ocjVBa0EzaVRmVU54MExDcEw1NXdITzdaV084MEVrOF9odGdlLTVWVkHSAd8BQVVfeXFMTjd5OE81SkV1NFlFQ2h4RWhPZTlPT0tuSmNuM0NtUlNzSG9keXAtMml6eWFISndRWXBRN1ppU0dXTWpfcGhIOW1IWWVfYlpvd092QllobF83dDd1UUU0bXRPZVNTU3JPVXVlbWhpaktYeXZBQW14ZUo2dnpNTmYtLWU2R3VlRXhnOEd0Y3F2VktIcGNFa3VOVlNVanRaU1ZtMnRaRTlzSU14UXZDRVpPOXRqRGhoa2ZDS0hudDFsYS1aZjg3U21BSTRTX2R5ZGxOb1NTR1VWQWc1WThleFdBSQ?oc=5,Murder,Duo Detained in Connection With Vellore School Founder Murder The New Indian Express,Vellore,,,,LOW,Vellore mentioned without exact incident locality,10,Critical,True
f49d88cea087aaee,Brazen murder of GG Ravi triggers panic in Vellore,"Tue, 14 Feb 2017 08:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMixAFBVV95cUxPbnFjcm5TWDAxYlNQN2hJOGZKcTVLb0h5SjE1UldNTjlwR2pHTTk5Vkd1anV3cWVaY1k0UElwS21MYzFBd1pLZk5rUTNxVHduLWZ6Rkw5aFdGcm5IWDMydWpFTmR4WXpUdWxJRl9jcWU0MGp2WkJkak5aQloyOGo5OXpfdGRwUmx4ekxRWGRER2pGS1RITC1ZaFNLWWFlWUdpS3hmdWt1eXhOTElXdmQxZ2FSYU96UVJTZVJLbFduTmtZY0ZV0gHSAUFVX3lxTE9wdXJpdmVCdko2VnhJcUxLNG9VVmhXdDRRNHpnekNRNUtpNzRBNXFiZk9pRWtQanZhRktqZk4tbGdjYUszY2hxMlVJazk0eURhZnd4RXdBZ1Z3ZkJFajlzSnN5MUMzNEY5S0NQRzZENzJvb1J0RTN2MXhHQmRsd2F3NDd1Vk1UV0hwZUdSZ2gxRFJSMFBWWURldmQwanBPcVl1Y1pPdENEdDhCOXlJLVg5LVBrR01KUmZUbWNCUGZvbU1CeHBMR2hOREF1c3JlQTZPUQ?oc=5,Murder,Brazen murder of GG Ravi triggers panic in Vellore The New Indian Express,Vellore,,,,LOW,Brazen murder of GG Ravi triggers panic in Vellore Brazen murder of GG Ravi triggers panic in Vellore The New,10,Critical,True
d5e93ec4e351f10e,"Gokulraj murder case: Bail cancelled by SC, Yuvaraj lodged into Vellore prison","Fri, 26 Aug 2016 07:00:00 GMT",The News Minute,https://news.google.com/rss/articles/CBMitgFBVV95cUxQbW9sZDAzNHFubVhkZ0tQZVp2eG5wcWFUU19ZZGRGc3JjQmxwNWhiekVEQkFxeWV6YmtFZTBib1AxbGprTmJPZXRWWlVVbWE4Q0lIeUhnbmIybmQ3Y0tJMXVjTzI3WDgtanc0OEdMcTk5bHAwT3owcDlDN0FZMHM3YS12cmNxS01FcVFwdllvaldMR1N6Vkh6cURqQzdDVGhjNU8xTUlpNFhxaEdJaVlET3pLRGVTUdIBwwFBVV95cUxPNFd2WGZTUGhyNUhmLWlRUW5KVXJ1bU5vOVVvOFR5Sy13UlotUk14WlViUC1hLUNGVDRQMnBZX0lWWlhneWRmV213M3ItQi1HYXRHbVZnOXYtRmxMYVl0blNSa0R0RmZSQXNZeEpVMWdGQUdoRkdIZzBXTG5NWHlnYU5DdVEyTmNjNWdYc1VrSXNBUmEtcTdGNV9ha29jaFlwTXpvdkxkUmRJSHV0TXg3Q0tqaXo1bDlMUVBoTUk5XzJPcmM?oc=5,Murder,"Gokulraj murder case: Bail cancelled by SC, Yuvaraj lodged into Vellore prison The News Minute",Vellore,,,,UNKNOWN,"lraj murder case: Bail cancelled by SC, Yuvaraj lodged into Vellore prison Gokulraj murder case: Bail cancelled by SC, Yuvaraj lodged",10,Critical,True
f7243db142bd26d8,"Couple Killed in Vellore, Jewels Missing","Wed, 16 Jul 2014 07:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMitAFBVV95cUxOaWdxd3RkQ2xUX3ZJYkZEWEpqVGFwN2ZmMmhIbXhMODYxdEtQZnFaM25KM0QwWEdnT0FxcHlhckFmRmdTRm96OEZQRmtSakxqdFFXZVFxSkh4akZjcGtvZmJKRHdnWG12QWNZZU9LaXB1N2l6amdaeWF5VThSRFpWVFRwN0lYaUVqczlINFV1SFdhTGFqclpzMTkwb1ZHMlY3UzFJMXlrYzZVRmlLS3dKRUNoZ3jSAcIBQVVfeXFMTnItekw0Rk5sV0FWZVNwaWxsSDRKalNRVDNOTE11NUZwSldkanhLdnhEeVlSMGhTME9Ca1NPSjB6bmxvam5WWUdSU2xZUnJ3YjI1QklETjFhZG4tQWFFTGFKcm5VaHdzaExfdEpBakJrMmczSVNYcmMtVXlXeEgtdXJDcm9FQ1ltcFZ6eGc2RlUxWDFqRGhWajZxVEo1SldBdHVHdzNwelNlaG8tUWp4d2dpQy1CZTYxMkN5RFdBcWhJT3c?oc=5,Murder,"Couple Killed in Vellore, Jewels Missing The New Indian Express",Vellore,,,,LOW,"Couple Killed in Vellore, Jewels Missing Couple Killed in Vellore, Jewels Missing Th",10,Critical,True
958c12e61255b077,"Vellore police deny delay in FIR after woman accuses husband of attempted murder, dowry harassment","Fri, 25 Jul 2025 07:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMi8gFBVV95cUxNR282SU5EUmpmM0JGUkI5c3BqemlJQXdjVU1WTmdYNXV2UUc4eUFrSGZBMFJ2UHdGek5aQXI3Qm0xMTZVM3hkMHp5YU5lWnFJdTRBS2EtTlJHZWZIR3hLdXR3QmVaQTZ6UVZWQjgzMW14THpUM1ZNbGpXOVhPdF9ud0hfY1NkNkUtRHZvc0g1blFtdVNnTVBPOG45Q25DR19jSURUbzVPM2plMTVhTHFmbXd4OV9yRGYtcFRZZzdwdlAyUmtscGQ1SlMyX0ZGZzN1TWpaOTBNM1pZUHpPb0Y2c3RNMk1QSXBGZHlfMmVfalk1Z9IB_wFBVV95cUxPR1BhQmlYd3dxQTFJdGJueWNqcjVfR205MmZsNklaNlVTenEyWnNlYzRPZ1pqdkJhU1lXX2lrT2pIRVRtM21JT3Vqa1FiOFRqLV81S2NWclcwYW91b2FNVmUzWFRIYmdxRGdtTFhPU3c1bjQwRi0yVWNReldqeF9obmpzOFJ4dnZVbTJ5NzBaSjFrMll4bnhCU1BrVzc0YS1YYjJGYV90LWN0YkZ1cFQ1M2wwS3VTcVQ5NmdncGNqdENqcmJCZFVYOEt5QnhHSjh4UTQ1Y2wtbThvbTVxZGtIVnl0LXNuREV0NkdpWHlxZEV0QUlqeUhSNlVqYkZLNEE?oc=5,Murder,"Vellore police deny delay in FIR after woman accuses husband of attempted murder, dowry harassment The New Indian Express",Vellore,,,,UNKNOWN,Vellore police deny delay in FIR after woman accuses husband of attempted,10,Critical,True
81c49c2ce62df478,School girl murdered in Vellore,"Wed, 17 Dec 2014 08:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMiogFBVV95cUxQVGZSTUxxZ3kzZ1ltWldCb2RaWS1YSlVnbkJ1LXl4MkRTN0V5WEx3RG9TSHNuYXJVNXo4aHBpOUoxejJGcXZzQ003dGxsU2dTZWxzZmZLZnc4a0NOTlRWYXc4OUEyU3dBZ3d6a2EyUUxzNktpbWZ6T2l1WjFrZVl2U1J4ajBaVFNDN2VFTm0tTVNTQV9td0tGWVJJYm9tU1pYWWfSAagBQVVfeXFMTkFTZ2ZzQTZ3M0kzcjVGVU92ZEg0VzZ4T1pPUl9EMUdGVVQ3RDhHQVVITXFWWXFweFl1c3Q1ZGYtckRrTXhZcTFHREdkVTFpLXcyWG13SXVpTEhEcmdudDJYTmhGa1FEZmFzdnpkU2JaVEhDdjU3STF3S2x6cjJJbnAwRURxam8tUVotNDhsV0JLQ0FEMUlmSTJIYVVweGJURnl4YmJyUkZn?oc=5,Murder,School girl murdered in Vellore The Hindu,Vellore,,,,LOW,School girl murdered in Vellore School girl murdered in Vellore The Hindu,10,Critical,True
82917ae4ff8ec59c,"7-year RI for Inspector, two cops over custodial death of retd CRPF jawan in Vellore 10 years ago","Tue, 23 Jul 2024 07:00:00 GMT",DT Next,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQNklkakszbzRhNDFBWmhJYm5pOER4cnFJWkhVekFIVFNBR0RTMEdhRVZxWkVSRmZrcFpiUnFmc1BNS2JKSTVzUExiN0pnbVJjSVVMU1pDalBQMVF4TnA3Z0otdjQzMlk5dTBjcl9yTms5aExFdHlmMTBGWTk4VlJjdnlNUFQxUU9nU2dtdm5DS3FfS1RZMFdabW52U2xpNXp1UDN4aG1pQVJGU1NJNmNRZ09PeWpXZFZiLUJCUWlBT0ZYb0VTZkFrWnU1M3Vid0hBYjZBVTJjZ9IB5AFBVV95cUxONXR2TFI1VkpFVDhnUm9xeDBzT0kwU3daUkpqTnhzalJzR0lLNWZtOV9pWU1UU0VVMy1aMDB5TGdVb1RCaDJhLTd4T0E0bjFMenBWT1JJdmxoRGV6VlNSaERXcFUwb3B5eFVjcWhXWURYaU5ZWjllTDYzYS1GNXlUNzhRaG0wQko2SDVYSkIwemJtaF8zdVZMNGVwd3hmeVhHVVZqbWVYRmNCWXM4WFlwQ2hMc19hNlBFODZsUXdaT0tDVmRCNnR6V0xZSlMzQS12ZjBXSVdzc3ZySUNpUE1YN2Z6UHU?oc=5,Murder,"7-year RI for Inspector, two cops over custodial death of retd CRPF jawan in Vellore 10 years ago DT Next",Vellore,,,,LOW,"Inspector, two cops over custodial death of retd CRPF jawan in Vellore 10 years ago 7-year RI for Inspector, two cops over custodi",10,Critical,True
6ba90c72a3c99179,Tirupattur: Inspector suspended after murder,"Tue, 14 Sep 2021 07:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPTkw1ak5vS1owQWMyRXdQOW8yU2RfVERBX3l1NXduVjlueFJCV1NUT1dVLUFGTWh0VHdRTTQtRnRla3NDLXVPSnNjUzBkNVFyQ296cFpMUW1HWmdtWU13VVZVbHJtYTZ6cDY3aWREZGdRdDdvcEdFdXhFeUZyRWFwdG9rNXlHT3FrWTVQVHVDM1hCSVNicTNoaUZRRkx4YklmQ1VmYXpQMW5VTFk3OHI5Y2ljZjMtZVRySHdn0gHIAUFVX3lxTFBvWDJlSGFkVV9VZ3pTNzJIRVFhY0dlYklCUXZiOUMxQmdmTjN2UEkwcnM3TF9IcDV3SzJveGFRVk4wckVIUC1NYWphY1dCMU83b3o0NU9OZ1I0X3QyZjZfSDB4N3RVMmRnSUYzMndJeGotd201V1BaemFKUXFCY3ZoblNNb0RWZnMwcnZqTkwxUVlrWnZOZzNkS3JsWXlJYmk4blVGMENUVUVtTlpHLXR6UVB5WTRwOVdubG1VUVNRamdSZDFoZTJE?oc=5,Murder,Tirupattur: Inspector suspended after murder The New Indian Express,Vellore,,,,UNKNOWN,,10,Critical,True
ea363cf308caaf2c,"Woman dies by suicide in Vellore after death of father, children in fire accident","Thu, 22 Apr 2021 07:00:00 GMT",India Today,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNZFVIUEU2amZyUzdFZzl6RzVTMmptbWUxZkg3c24xODNsYVFrZ3FmOF90UF95eXFnZjFYVGVrc2ZOZ1Fjd3JYVWpmUW9mLXhTQzQ5X2hSQ2xVUDc4SGlEQ0lEaW02cUV2VXA0SXYyYVI0X0tSOV9zYU1xWHZUSWFSUU9KWkRuT1NDOHZJ0gGQAUFVX3lxTFBEckFBNEppYmc1T1Jid2tTZGdsRDdqVlVYdWl0MU1yZmZlTXFoelZPZGRWMG1IUkw5Q1NhdHJZdTRUOER2bFNTMGE4YVVJZDZwT3Z5LXhHelpoZHR4bW5tbHpsWmVQSjZVWnpFbnVLRzUzQlEyY0FONTZpcnZCVWNNLUVaWDhhN2JseS1ISzFTdQ?oc=5,Murder,"Woman dies by suicide in Vellore after death of father, children in fire accident India Today",Vellore,,,,LOW,"Woman dies by suicide in Vellore after death of father, children in fire accident Woman dies",10,Critical,True
dcf33d89f6de511a,7-member gang held for murdering Puzhal jail warden and two others in Vellore,"Wed, 09 Dec 2020 08:00:00 GMT",DT Next,https://news.google.com/rss/articles/CBMiswFBVV95cUxNQjB4MkVJTnZ6Vm9pbTlUSEZ3c3REMDBoaFNIbkVQaEswNzNNdmNRSEpTX1BCSlM0WXdIb1BVM09IaXMwV2dYRkN0N19YYkcyYW5vUnBFUF83NEdGcDJ2d0lDY3BKNFdSTWwzV2VOMjRUOWV6ekRld251SUdMUTNlcFRnZEJDaGRpWDM4QVh0dDR4UkhWMVJHcVVZeTVJc3MxSE9WdmhGVS1jRFQ3eE1uZm5ZMNIBwAFBVV95cUxObGpjZGRITU1jRDFNMGhTNV9oYUx2SzBhQVN0VzUxMFNoUENoWmJtLUVCQUlHN3liTW93dWNMTGQ2UXNUcHdnTENXOGdVNWY0bkdabGV4RHJHQUpyU0V5d2puNEVDQVB2TG5NeEJoZnBNSklCUk5Pem9jRWxYQUV3bGdsQl9NRGN3YmtqajBQM1JpbkN5WWJ6TmZSMk1MaUQxWW9lcHBXMlBQaTk0eW0tQ2tUZjMzTER0R3A5Ri1zdWU?oc=5,Murder,7-member gang held for murdering Puzhal jail warden and two others in Vellore DT Next,Vellore,,,,LOW,r gang held for murdering Puzhal jail warden and two others in Vellore 7-member gang held for murdering Puzhal jail warden and two,10,Critical,True
04bfdeb93c1b393b,Vellore: Student murdered in dispute over mobile,"Fri, 22 Dec 2017 08:00:00 GMT",Deccan Chronicle,https://news.google.com/rss/articles/CBMipwFBVV95cUxPcnpqQWFqNkczTjByTmNUMGh4MFBmOHI0ZlRVeWxBTVZ3Mm9QMFdTdDVHczl5TUkyY2lNeU5McldHdzBfWEVvMXVCWnBMWjgxdXlYQmhCRFcxdk9LUXU1TVVsbWdVbm51cFR1TzRWT1FMbEJ0UFdvbTh0dUpONy1hdXJybHo2cGlkOXNlNFBEQzAtUDhNSXVLeFpDRVliZ3BWVV90WmVlVdIBrAFBVV95cUxNRUhSUzUzUVM0SG5YcVJ0UDhOV3Y2MjBELUFIcDJzV1JpTGxKNzFsYnNkZkRNRmZiMWhuNHZGOWVNcDZtbmw2ODNPYm8zc2t5Rk1mVDFkekpPQ2JEYXFZUjhybExmNmo2NUNNcjZCSWR0SV9LN3RYQTRSdWp2cjd4eEQzbVhZNzZyYnVBbXBlSnozZS1RcXN5QlhpY2F4V3d3ZHZLLTE5aXZoS25t?oc=5,Murder,Vellore: Student murdered in dispute over mobile Deccan Chronicle,Vellore,,,,LOW,Vellore mentioned without exact incident locality,10,Critical,True
4acd69e62925ba4f,VCK Vellore district secretary arrested,"Thu, 08 Nov 2012 08:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMitAFBVV95cUxQZXhWcWVWNGtPak9DT3NDMFRUVnVNZzlEY0ZsY2IwckxXNjNxUHFiYlhBLXhkM2ZRVl8wdzhwRndjNjFVY3l6clZlNlQzTlA1S3lRZXdhQXhzRzdkVnNHdzZQVHJEd2hyM1daXzlOaFZXTEE0el9OSHpxam1IUUR0X0VJUjNoSVdTc0xnZnB2RDVYMGVQR0VFaW9xOURsYXZEdFZjZ2NKV1dUNUptX1g1QkcwbmfSAcIBQVVfeXFMTU5zWURVTldNc1QtVnVGNGhUZVA4NDNxMVR6TEFFYXQtd2lVNzZhTmk3NVpyZ19uX2RDemR3d29QTGRVQUswUWlWZFJnM0hMYnFyNndiNDdJNHFDemhDVWJnaGFrSXR5T09ZR3ZWcWRNb1RWaTBHMnBUeHNLejlpLUdFSDNTU3NqdzcwVTZJYnZBcmxYOUItMnFkdDdtYzZyYTRGMERkNDh2YUJKekRhVlBPdzM3QUZtd0ZxWkFUM3dGclE?oc=5,Other,VCK Vellore district secretary arrested The New Indian Express,Vellore,,,,LOW,VCK Vellore district secretary arrested VCK Vellore district secretary arrested,5,Medium,True
2ce13e9ca1f8ed2b,Tenant couple among four held for burglary in Vellore,"Tue, 23 Dec 2025 08:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPdU5WLVJUazkxSEkwZmd0c2ZfdUlyd3dtQk1IQjBwSUhJZW0zU05nRExPelRGT0RqR1hPWk9XeEl1Mi1KMThTblZxc1pEaHJjenkxM29RX3gxUXEtbzM2R2h1ZUdEYng4d0t0dlFzaU5ndWZBbmxmTjNKQmhza3Rta1duVE9qQ0NlU3ZDalMxZmVTWC12a1FPc0t3ajd2UnNRbmxjSUlqay1ZYjR4eGdGVkVQRXdwcEwxTml0Z2hwdFrSAccBQVVfeXFMT2FVOG1mSzg1TTBIdFM5dUdyd0Jab192aFlRS0FpRjFJQzUxdDhWb3lkcVBySHJRMU42N1NvNko5ZXg3QVlTZDc5SEFuVnJRNldRMnhScnpwajBkTHNYay1ubnpIblJybFgxNW53VXdaZGdpcUU4V09DMmx5TTl5VFk1ZzhsRmt2aXZtUWUwUTVkUHY1MUIzaDNaQkRsM094SkMwZjVBWnplVV9lbjI0SVhWQnROcmlvbTJMNlZQN0hLWHc5dlF5WQ?oc=5,Theft,Tenant couple among four held for burglary in Vellore The Hindu,Vellore,,,,LOW,Tenant couple among four held for burglary in Vellore Tenant couple among four held for burglary in Vellore The H,2,Low,True
d51581ddb258e524,"Tamil Nadu: Burglary at Vellore’s Jos Alukkas cracked, jewellery worth Rs 8 crore recovered","Tue, 21 Dec 2021 08:00:00 GMT",The Indian Express,https://news.google.com/rss/articles/CBMingFBVV95cUxQNHVuekFDNXRHQmRoVFBsaVpCN0U3NjJyMG5ySFdoWEx4V2FRZ2tVeWwtaHpOM2NCejl0Q2FjX1NOV2pUV2FDYTBZNXYwMmxMTXNZZUdna1ZSRExSVm1CV1BsOXpHVWVjeVRFczdBaUVaSW9vTFJpbm1JTkNacXg1VVdjUXMzWk1HZUloRG91Vk1ndkFoRUVyWUJPTll5d9IBpAFBVV95cUxPNldhMkRQdnQwZ1NOanZCWnBkeDZmVW0tMWhPV3FLZjRsR1lFTERyS29ZeGdmNHh5bFpoc0lYbjVqSGpFSVR5OHZMcGZSYk11U0FMX19Gbkc3MUxZeVBrZXVZb2R6cDgtUF9VbWxkSFdad1o4YlpQQVlpT0dpalI5MFJpUXdVdm5idTdUN0U4LU80VlVLYTJwT2hPZDNHaGhEUVdweQ?oc=5,Theft,"Tamil Nadu: Burglary at Vellore’s Jos Alukkas cracked, jewellery worth Rs 8 crore recovered The Indian Express",Vellore,,,,LOW,Vellore mentioned without exact incident locality,2,Low,True
07bcfa62edb03492,Bank employee held for gold jewellery theft in Vellore,"Sat, 23 Sep 2023 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOMDNyZHUyNUlHNUFhbWw0THk4WTVUaDRmbW5ndm9RRVlOV0p2SHNILTdDazlwd3lQUkdoUWh1U053U2tLcGlVbUJrMTVDcjdHODlFZUgxeEJNdkF3VjYzUjJLN1VKRXZSUllfUHJFa0JTaXdtdmxOWG4yajNMWkdFNGkzNnI0ZHpCMGdwSkhaRzJIUjhYdXlXZVhYbjNqMVkyQzFDYVUyX0RtU2JKYURQNHFIY3Z0SEduVzdIYkVhM3dCUdIByAFBVV95cUxNRXAwZjdnZWYwYm1UMWVqNFdxTW9NZjdiRW9vSFdpRVlXV0h4VTBnYWd3WGJoY1FfZXlFWlVoNEt3WXk1eTF5aWpIeVp4cklGQi1Hd1BldXkwNzRmZFBEZGpKemFXemxRU3BzcV95bnplZXU4RHhKb1V3ZmJBcVVib0dySWozLU5wczlLZkYwMDRGZHg2Rk9jNjcxSy1JMERhUTBUUGpxaFlzeFlNdnpqOWNFYlRzajJhYWNURjVSQVZOSjlQWmNlYw?oc=5,Theft,Bank employee held for gold jewellery theft in Vellore The Hindu,Vellore,,,,LOW,Bank employee held for gold jewellery theft in Vellore Bank employee held for gold jewellery theft in Vellore The,2,Low,True
421a39eda2e8d5a4,Man sentenced to three years imprisonment for robbery at jewellery showroom in Vellore,"Mon, 28 Aug 2023 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMi7AFBVV95cUxNaDFDMTRxckEwSGJvTzhBaTJVcDlDcUQ5QjBRU21rX0MwRjNwUkZyTVQ0X2xndXhjdEdKb1E5ZUh3TFFndWVBYXlUVUh0bzlBcHdXeWZEb3Q3c2d2YnMxUU9EMC1wREpLT1gwM0V2RU9NbDRLTlVRSnZ6cmVOZzRTQWlIcUswTVpBU3RVdkx1MzFOSzIteFFUNHYtZzFtZXNwZmo0SDBLdWxSTjYxWllYbWRFS0Joak9RR0FZdjBJUW43NjdzYXJKZjlUVWtmS21xaGhMZzV0T2l4NjF2RmMzN2F4WkFPMVE2bW0zWdIB8wFBVV95cUxPbV9NOGUtczMzNlk5bDQ1aF9Obml3aG03Sk03MWxtNG5KaWJueFR4eDgxYzM5QkNsVDYtd1JFR0ZpX2V0RlBUNkdxa0xTQW11M1dxdS1CMWhLX2lwdkM1UUZWR0FZWC0yWDlqb3dIM202Yjl3MXJ1ZUNRRm9ZSnpUdjVteGc0dnBIVFVheHB3Qjd2dFduNWdYd1VaSng4YmJ4V3I4SUtoTXJscFpqSERNRkljX0ZBVHRtRENTTXJPcVZUdjA4Z3liaExPc2NUZkwwOGxaRTlUYV9qamdIODZfVFlFemlsM09NZnl6RkFHaE43MzA?oc=5,Robbery,Man sentenced to three years imprisonment for robbery at jewellery showroom in Vellore The Hindu,Vellore,,,,UNKNOWN,ree years imprisonment for robbery at jewellery showroom in Vellore Man sentenced to three years imprisonment for robbery at jewell,8,High,True
6d0af82e41412bac,BJP functionary’s son among two held for robbery near Katpadi,"Sun, 08 Jun 2025 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMiygFBVV95cUxNOWpSRFpOZWhSRFQzc3dBVWVWTU5HVHpITk02STZXTzZSZDU2QlZEWVhfOEZtT3I0NlVaX25QNGdiYkpXZjEtbEN5cjdzTV9uVVdwSFpHREV0enhBSXRkLU8ybkl6bzlodVBDRkVpVGxKVURCcnJwNkxoaE1RUW1hYzdwNHBlVlNUaXRKYWNCamhxcFBSNkdaVllpMG40bUpPaFFJeU52bmNjY0pGam5MU0JyeVI3cGFMTFZ5YXdlcXU0WFpyLVdHV3lR0gHQAUFVX3lxTE0tM0hCcjByaWhfRV9rSUhKREdkZWJrWk1VS0RiaVBDa21YdmpsWFVDeVBvX3RjZmNLVlVNRk5Gek1OZnhfSXV1TlF3MWJMZnk4YTRjdXQ4TmhzS1NIS1J3NTFYSzBYNkpMVFJnMV9fRDBSbmhwSUpOOXB1U0JtVGpMX2JIbHBBQmVxSFgxb3BfSFFHa2dpb19MTjRnYklRY0xjVzI0Q3otUk1iZlpqYWlHWUt0QTFoMHpoVHpNX3pCM182UnJyRFBnR01BcnZFY3Q?oc=5,Robbery,BJP functionary’s son among two held for robbery near Katpadi The Hindu,Vellore,Katpadi,13.043505,79.240410,HIGH,BJP functionary’s son among two held for robbery near Katpadi BJP functionary’s son among two held for robbery near Katpa,8,High,True
fc4f8a0ad84ababd,"Four arrested for stealing bikes Vellore, Tiruvannamalai; 29 two-wheelers recovered","Sat, 18 May 2024 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQUkdhTUtfSE5MZ001WEtwUTQ2aVFfYW1QUzB3RngxelRCcWJrY25jYmkzQzRTOW5JQlZ6TGUwNTFLOVUwVDhFWGRyMmFjZ2ZlWWxpaWNmSFdPd2VudUtTejN6c0gtZlJudWNwbHRJdUlnemVwQUNJdXFIWEpybmhwTFA2YW5JU3lYaUh5di1JRDB2Nlo2bmQzVVJhYW4wc2R5R3gzeVBfc2t6VS1yNGNSaHFBWFpZajdkT0Y0OHFrWTExSFlDeTNtNXN1SlRxeUpzX2d4RmZZNWtfdzZWMDhYR3dpeURRd9IB7AFBVV95cUxPRWR3bXowQXFna2Q1cV8yc0VBcngyVHNHam5nTG9mbXdHLUMxb1pPQm9Mcm9neXFGblF6ODYzTk11RUkyeTUyZXE4SzFtdTdzUDNBWXVQVnc4UHVnNWEtQzY5RGtfOXdoRlJWUk9VNU5KOHl5anU4VDZHMTE5cnRyTEcyd0RjRE5JVHJzcHBwNi1nQnhaWmQ0MnBITjJKalo5dDZQNmxVbVE3Mk0wMmM0VktnUUtVQkw3SFFfMlVvNHI4M3lrX2lpZFd3MnhySFpvWXlqWVMxTE1MU0NJWG9DT3N0SDVjdUZXWHlucw?oc=5,Vehicle Theft,"Four arrested for stealing bikes Vellore, Tiruvannamalai; 29 two-wheelers recovered The Hindu",Vellore,,,,LOW,Vellore mentioned without exact incident locality,5,Medium,True
208f31d9cd258c0c,Four from Vellore arrested for lorry theft in A.P.,"Sun, 08 Sep 2019 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMivwFBVV95cUxOeWRaZkxJMXVRR0h0OVhia0pZa19QSFp6MVpuMjdkQnJsNkgxUDJ5N3BKUGdlXzJzcW1LQkdmUWR0Qk5CYmloX0YwbjlWY2JSSml2OE0zQVc1dkdKMGhXc0ZzcTd3U2FpbEY3ODNBNlpucmlZbmZVVWlFQ3lNTy1HTEFkc2lkUThoOXU5M1REUjVHZEdvbWc4Sk1uVUNhbzc1MV9FSWhzNk93SzZKT0FNV2VJUXJ3bHNoSU1ZcDdoMNIBxgFBVV95cUxQVVh0XzF4dkpWUzZHWGphWmpzem5scjQ5ZHdNajJpU3FHdVlpTVV1bkFCZUJmTzdjSHBaaFFMUU14b2RZNXF3aGJ4QkprSEJiajRfSkk4NVZPTjNFeXNiQ0JIZEdTU3FFZi1BRkpLT016ZmtLWmxfMUttN3dGMTdaN2R4ZUNrZzBFMHhmdVI4MUZZWTR5aVgwVG44LTh4OG1GSU5MX1lZUWNWY0VLX2xOYkpxZjRRRWVMUUZpVGg5bTJCc25VWlE?oc=5,Theft,Four from Vellore arrested for lorry theft in A.P. The Hindu,Vellore,,,,UNKNOWN,Four from Vellore arrested for lorry theft in A.P. Four from Vellore arrested,2,Low,True
